ANNO;MESE;CCAUS_SDOCU;CTIPO_DRIGD;NPROT_DDOCU;DREGI_DDOCU;NDOCU;NDOCU_SSUFF;DDOCU;YCALE_DRIVA;CRIVA;NPROT_DRIVA;NPROT_PBISX;CARTI;TARTI;CUNMI_DMAGA;QMOMA; APREZ ;PSCON_ORICA_1;PSCON_ORICA_2;PSCON_ORICA_3;PSCON_ORICA_4;PSCON_ORICA_5;PSCON_ORICA_6;APREZ_SNETT; AVALO ;PSCON_ORICA_T1;PSCON_ORICA_T2;PSCON_ORICA_T3;PSCON_ORICA_T4;PSCON_ORICA_T5;PSCON_ORICA_T6;CMPAG;TMPAG;CPORT;TPORT;NRIGA_DDOCU_B;TRASO_DSOCI;CSOCI;CTIPO_DLOTT;CLOTT;NCOCG;TRASO;TINDI;RINDI;DEC_QUANTITA;DEC_PREZZO;CODICE_VETTORE;DESCR_VETTORE;ORD_CLI;CTIPO_DCDCX;NCOCG;TRASO;CNAZI;CREGI;AGENTE
2023;09;BCIV;BCIV;844;28/09/2023 00:00;;;28/09/2023 00:00;2023;V01;388;0;BRE39;COD. DB1G1NZ CORONA 1�e 2� STADIO;Nr;11; 1.090,00 ? ;0;0;0;0;0;0;1090; 11.990,00 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;FRA;PORTO FRANCO;11;Microingranaggi Srl;MIIN;OP;2023000010710100;386;MARGUTTI C. AUTOTRASPORTI;BREMBO BU PROTOTIPI;VIALE EUROPA, 2;0;4;029;MARGUTTI C. AUTOTRASPORTI;OIC / 2023 / 207 / 10;E2300873;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;09;BCIV;TX;844;28/09/2023 00:00;;;28/09/2023 00:00;2023;V01;388;0;0;EMPOWER - Project n. 101096028 -;0;0; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AB65;BON. BAN. 90 GG FM;FRA;PORTO FRANCO;20;Microingranaggi Srl;MIIN;0;0;386;MARGUTTI C. AUTOTRASPORTI;BREMBO BU PROTOTIPI;VIALE EUROPA, 2;0;4;029;MARGUTTI C. AUTOTRASPORTI;OIC / 2023 / 207 / 20;0;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;09;BCIV;TX;844;28/09/2023 00:00;;;28/09/2023 00:00;2023;V01;388;0;0;EMPOWER - Project n. 101096028 -;0;0; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AB65;BON. BAN. 90 GG FM;FRA;PORTO FRANCO;40;Microingranaggi Srl;MIIN;0;0;386;MARGUTTI C. AUTOTRASPORTI;BREMBO BU PROTOTIPI;VIALE EUROPA, 2;0;4;029;MARGUTTI C. AUTOTRASPORTI;OIC / 2023 / 208 / 20;0;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;03;BCIV;BCIV;280;28/03/2023 00:00;;;28/03/2023 00:00;2023;V01;146;0;BRE70-00;COD. XC0W630 - GRUPPO TRASMISSIONE BBW FEM Gen3;Nr;18; 3.564,40 ? ;0;0;0;0;0;0;3564,4; 64.159,20 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;FRA;PORTO FRANCO;10;Microingranaggi Srl;MIIN;OP;2022000034870020;386;Default;BREMBO BU RACING DIV. PERFORMANCE - PALAZZINA E;VIA EUROPA 30;0;4;0;Default;OIC / 2022 / 370 / 10;E2201587;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;07;BCIV;BCIV;645;12/07/2023 00:00;;;12/07/2023 00:00;2023;V01;353;0;BRE71-00;COD. XC1P130 - GRUPPO TRASMISSIONE BBW LMH;Nr;16; 3.795,70 ? ;0;0;0;0;0;0;3795,7; 60.731,20 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;FRA;PORTO FRANCO;10;Microingranaggi Srl;MIIN;OP;2023000006680020;386;MARGUTTI C. AUTOTRASPORTI;BREMBO BU RACING DIV. PERFORMANCE - PALAZZINA E;VIA EUROPA 30;0;4;029;MARGUTTI C. AUTOTRASPORTI;OIC / 2023 / 99 / 10;E2300532;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;07;BCIV;BCIV;645;12/07/2023 00:00;;;12/07/2023 00:00;2023;V01;353;0;BRE70-12;MOTORE MAXON 305015 200W 48V + Z12 COMPLETO;Nr;5; 1.400,00 ? ;0;0;0;0;0;0;1400; 7.000,00 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;FRA;PORTO FRANCO;20;Microingranaggi Srl;MIIN;0;0;386;MARGUTTI C. AUTOTRASPORTI;BREMBO BU RACING DIV. PERFORMANCE - PALAZZINA E;VIA EUROPA 30;0;4;029;MARGUTTI C. AUTOTRASPORTI;OIC / 2023 / 168 / 10;E2300695;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;10;IRC;IRC;26;05/10/2023 00:00;86;;03/10/2023 00:00;;;;;CMP17-00-IS;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;-4; -   ? ;;;;;;;0; -   ? ;;;;;;;AR43;RIBA 60/90 GG FM;0;;10;Microingranaggi Srl;MIIN;0;0;1182;Default;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;0;Default;Nessun ordine collegato;0;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;07;BCIV;TX;645;12/07/2023 00:00;;;12/07/2023 00:00;2023;V01;353;0;0;--;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB65;BON. BAN. 90 GG FM;FRA;PORTO FRANCO;30;Microingranaggi Srl;MIIN;0;0;386;MARGUTTI C. AUTOTRASPORTI;BREMBO BU RACING DIV. PERFORMANCE - PALAZZINA E;VIA EUROPA 30;0;4;029;MARGUTTI C. AUTOTRASPORTI;Nessun ordine collegato;0;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;01;BCIV;BCIV;35;12/01/2023 00:00;;;12/01/2023 00:00;2023;V01;48;0;BRE71-00;COD. XC1P130 - GRUPPO TRASMISSIONE BBW LMH;Nr;13; 4.033,80 ? ;0;0;0;0;0;0;4033,8; 52.439,40 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;0;;10;Microingranaggi Srl;MIIN;OP;2022000027450020;386;Default;BREMBO S.P.A. - DIVISIONE PERFORMANCE;VIA EUROPA, 30 - PALAZZINA E;0;4;0;Default;OIC / 2022 / 279 / 10;E2201123;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;01;BCIV;BCIV;35;12/01/2023 00:00;;;12/01/2023 00:00;2023;V01;48;0;BRE70-00;COD. XC0W630 - GRUPPO TRASMISSIONE BBW FEM Gen3;Nr;7; 3.683,00 ? ;0;0;0;0;0;0;3683; 25.781,00 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;0;;20;Microingranaggi Srl;MIIN;OP;2022000028370020;386;Default;BREMBO S.P.A. - DIVISIONE PERFORMANCE;VIA EUROPA, 30 - PALAZZINA E;0;4;0;Default;OIC / 2022 / 285 / 10;E2201140;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;03;BCIV;BCIV;257;21/03/2023 00:00;;;21/03/2023 00:00;2023;V01;146;0;BRE71-00;COD. XC1P130 - GRUPPO TRASMISSIONE BBW LMH;Nr;2; 4.033,80 ? ;0;0;0;0;0;0;4033,8; 8.067,60 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;0;;10;Microingranaggi Srl;MIIN;OP;2022000027450020;386;Default;BREMBO S.P.A. - DIVISIONE PERFORMANCE;VIA EUROPA, 30 - PALAZZINA E;0;4;0;Default;OIC / 2022 / 279 / 10;E2201123;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;02;BCIV;BCIV;95;01/02/2023 00:00;;;01/02/2023 00:00;2023;V01;65;0;BRE27;COD. DB7DAB8 PIGNONE MOTORE;Nr;4; 400,00 ? ;0;0;0;0;0;0;400; 1.600,00 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;0;;10;Microingranaggi Srl;MIIN;OP;2022000030790100;386;Default;BREMBO S.P.A. - UNITA' PROTOTIPI;V.LE EUROPA, 2;0;4;0;Default;OIC / 2022 / 323 / 10;E2201310;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;02;BCIV;BCIV;95;01/02/2023 00:00;;;01/02/2023 00:00;2023;V01;65;0;BRE25;COD. DB7DAB4 SATELLITE 2� STADIO;Nr;6; 250,00 ? ;0;0;0;0;0;0;250; 1.500,00 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;0;;20;Microingranaggi Srl;MIIN;OP;2022000030770090;386;Default;BREMBO S.P.A. - UNITA' PROTOTIPI;V.LE EUROPA, 2;0;4;0;Default;OIC / 2022 / 323 / 20;E2201311;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;02;BCIV;BCIV;95;01/02/2023 00:00;;;01/02/2023 00:00;2023;V01;65;0;BRE26;COD. DB7DAB7 SOLARE 2� STADIO;Nr;6; 278,00 ? ;0;0;0;0;0;0;278; 1.668,00 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;0;;30;Microingranaggi Srl;MIIN;OP;2022000030780090;386;Default;BREMBO S.P.A. - UNITA' PROTOTIPI;V.LE EUROPA, 2;0;4;0;Default;OIC / 2022 / 323 / 30;E2201312;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;02;BCIV;BCIV;95;01/02/2023 00:00;;;01/02/2023 00:00;2023;V01;65;0;BRE28;COD. DB7DAE8 CORONA;Nr;1; 850,00 ? ;0;0;0;0;0;0;850; 850,00 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;0;;40;Microingranaggi Srl;MIIN;OP;2021000008450040;386;Default;BREMBO S.P.A. - UNITA' PROTOTIPI;V.LE EUROPA, 2;0;4;0;Default;OIC / 2022 / 323 / 40;E2201313;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;02;BCIV;BCIV;95;01/02/2023 00:00;;;01/02/2023 00:00;2023;V01;65;0;BRE28;COD. DB7DAE8 CORONA;Nr;4; 850,00 ? ;0;0;0;0;0;0;850; 3.400,00 ? ;;;;;;;AB65;BON. BAN. 90 GG FM;0;;41;Microingranaggi Srl;MIIN;OP;2022000030800040;386;Default;BREMBO S.P.A. - UNITA' PROTOTIPI;V.LE EUROPA, 2;0;4;0;Default;OIC / 2022 / 323 / 40;E2201313;386;BREMBO S.P.A.;IT;LOM;GARAVAGLIA STEFANO
2023;01;BCCV;BCCV;70;20/01/2023 00:00;;;20/01/2023 00:00;2023;V03;4;0;KOB02-00;RIDUTTORE PL45 K6 ACCIAIO;Nr;5; 84,50 ? ;0;0;0;0;0;0;84,5; 422,50 ? ;;;;;;;AB91;30 DAYS NET INVOICE DATE;EX;EX WORKS;10;Microingranaggi Srl;MIIN;OP;2023000000450020;10058;DHL EXPRESS (ITALY) SRL;BUSCHE KONRAD GMBH & CO. KG;JOHANNESSTRASSE, 40;0;4;018;DHL EXPRESS (ITALY) SRL;OIC / 2023 / 10 / 10;E2300015;10058;KONRAD BUSCHE GMBH & CO. KG;DE;0;
2023;05;BCCV;BCCV;422;09/05/2023 00:00;;;09/05/2023 00:00;2023;V03;25;0;KOB02-00;RIDUTTORE PL45 K6 ACCIAIO;Nr;5; 84,50 ? ;0;0;0;0;0;0;84,5; 422,50 ? ;;;;;;;AB91;30 DAYS NET INVOICE DATE;EX;EX WORKS;10;Microingranaggi Srl;MIIN;OP;2023000009300020;10058;DHL EXPRESS (ITALY) SRL;BUSCHE KONRAD GMBH & CO. KG;JOHANNESSTRASSE, 40;0;4;018;DHL EXPRESS (ITALY) SRL;OIC / 2023 / 165 / 10;E2300689;10058;KONRAD BUSCHE GMBH & CO. KG;DE;0;
2023;09;BCCV;BCCV;800;12/09/2023 00:00;;;12/09/2023 00:00;2023;V03;39;0;KOB02-00;RIDUTTORE PL45 K6 ACCIAIO;Nr;5; 84,50 ? ;0;0;0;0;0;0;84,5; 422,50 ? ;;;;;;;AB91;30 DAYS NET INVOICE DATE;EX;EX WORKS;10;Microingranaggi Srl;MIIN;OP;2023000015630020;10058;DHL EXPRESS (ITALY) SRL;BUSCHE KONRAD GMBH & CO. KG;JOHANNESSTRASSE, 40;0;4;018;DHL EXPRESS (ITALY) SRL;OIC / 2023 / 334 / 10;E2301326;10058;KONRAD BUSCHE GMBH & CO. KG;DE;0;
2023;01;BCCV;TXCE;70;20/01/2023 00:00;;;20/01/2023 00:00;2023;V03;4;0;0;MERCE DI ORIGINE CEE;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB91;30 DAYS NET INVOICE DATE;EX;EX WORKS;20;Microingranaggi Srl;MIIN;0;0;10058;DHL EXPRESS (ITALY) SRL;BUSCHE KONRAD GMBH & CO. KG;JOHANNESSTRASSE, 40;0;4;018;DHL EXPRESS (ITALY) SRL;Nessun ordine collegato;0;10058;KONRAD BUSCHE GMBH & CO. KG;DE;0;
2023;05;BCCV;TXCE;422;09/05/2023 00:00;;;09/05/2023 00:00;2023;V03;25;0;0;MERCE DI ORIGINE CEE;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB91;30 DAYS NET INVOICE DATE;EX;EX WORKS;20;Microingranaggi Srl;MIIN;0;0;10058;DHL EXPRESS (ITALY) SRL;BUSCHE KONRAD GMBH & CO. KG;JOHANNESSTRASSE, 40;0;4;018;DHL EXPRESS (ITALY) SRL;Nessun ordine collegato;0;10058;KONRAD BUSCHE GMBH & CO. KG;DE;0;
2023;09;BCCV;TXCE;800;12/09/2023 00:00;;;12/09/2023 00:00;2023;V03;39;0;0;MERCE DI ORIGINE CEE;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB91;30 DAYS NET INVOICE DATE;EX;EX WORKS;20;Microingranaggi Srl;MIIN;0;0;10058;DHL EXPRESS (ITALY) SRL;BUSCHE KONRAD GMBH & CO. KG;JOHANNESSTRASSE, 40;0;4;018;DHL EXPRESS (ITALY) SRL;Nessun ordine collegato;0;10058;KONRAD BUSCHE GMBH & CO. KG;DE;0;
2023;01;BCIV;BCIV;47;16/01/2023 00:00;;;16/01/2023 00:00;2023;V01;27;0;CMP20;COD.0189.0217 PIGNONE CONICO Z12 M1 - MASTER;Nr;10; 70,00 ? ;0;0;0;0;0;0;70; 700,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;FRA;PORTO FRANCO;10;Microingranaggi Srl;MIIN;OP;2022000035070090;1182;TNT GLOBAL EXPRESS S.R.L.;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;014;TNT GLOBAL EXPRESS S.R.L.;OIC / 2022 / 309 / 10;E2201252;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;01;BCIV;BCIV;47;16/01/2023 00:00;;;16/01/2023 00:00;2023;V01;27;0;CMP22-00;COD.6197.0018 ASSY 2� STADIO - MASTER;Nr;10; 171,00 ? ;0;0;0;0;0;0;171; 1.710,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;FRA;PORTO FRANCO;20;Microingranaggi Srl;MIIN;OP;2022000030090020;1182;TNT GLOBAL EXPRESS S.R.L.;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;014;TNT GLOBAL EXPRESS S.R.L.;OIC / 2022 / 309 / 20;E2201253;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;01;BCIV;BCIV;47;16/01/2023 00:00;;;16/01/2023 00:00;2023;V01;27;0;CMP21-00;COD.6197.0019 ASSY 1� STADIO - MASTER;Nr;10; 213,00 ? ;0;0;0;0;0;0;213; 2.130,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;FRA;PORTO FRANCO;30;Microingranaggi Srl;MIIN;OP;2022000030150020;1182;TNT GLOBAL EXPRESS S.R.L.;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;014;TNT GLOBAL EXPRESS S.R.L.;OIC / 2022 / 309 / 30;E2201254;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;02;BCIV;BCIV;115;07/02/2023 00:00;;;07/02/2023 00:00;2023;V01;82;0;CMP17-00;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;487; 22,00 ? ;0;0;0;0;0;0;22; 10.714,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2021000014120030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2021 / 120 / 20;E2100470;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;02;BCIV;BCIV;174;23/02/2023 00:00;;;23/02/2023 00:00;2023;V01;82;0;CMP05-00;COD. 6153.0020 GR. MR. POWER ECO Z1=12 Z2=50 REV.1;Nr;500; 30,80 ? ;0;0;0;0;0;0;30,8; 15.400,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000029880030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 307 / 40;E2201235;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;03;BCIV;BCIV;269;27/03/2023 00:00;;;27/03/2023 00:00;2023;V01;130;0;CMP17-00;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;1000; 23,20 ? ;0;0;0;0;0;0;23,2; 23.200,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000023470030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 227 / 10;E2200949;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;03;BCIV;BCIV;209;08/03/2023 00:00;;;08/03/2023 00:00;2023;V01;130;0;CMP05-00;COD. 6153.0020 GR. MR. POWER ECO Z1=12 Z2=50 REV.1;Nr;500; 30,80 ? ;0;0;0;0;0;0;30,8; 15.400,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000029880030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 307 / 50;E2201236;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;04;BCIV;BCIV;336;13/04/2023 00:00;;;13/04/2023 00:00;2023;V01;157;0;CMP01-00;COD. 6153.0018 GRUPPO MOT. POWER ECO - REV.5;Nr;500; 30,80 ? ;0;0;0;0;0;0;30,8; 15.400,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000029740030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 307 / 10;E2201232;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;04;BCIV;BCIV;378;27/04/2023 00:00;;;27/04/2023 00:00;2023;V01;157;0;CMP17-00;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;500; 23,20 ? ;0;0;0;0;0;0;23,2; 11.600,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000023470030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 228 / 10;E2200950;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;04;BCIV;BCIV;336;13/04/2023 00:00;;;13/04/2023 00:00;2023;V01;157;0;CMP05-00;COD. 6153.0020 GR. MR. POWER ECO Z1=12 Z2=50 REV.1;Nr;500; 30,80 ? ;0;0;0;0;0;0;30,8; 15.400,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;OP;2022000029880030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 307 / 60;E2201237;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;05;BCIV;BCIV;444;15/05/2023 00:00;;;15/05/2023 00:00;2023;V01;211;0;CMP10;COD. 0189.0213 PIGN. MOT. Z18 M0.5;Nr;330; 4,40 ? ;0;0;0;0;0;0;4,4; 1.452,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;OP;2023000003490080;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2023 / 73 / 20;E2300243;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;05;BCIV;BCIV;486;26/05/2023 00:00;;;26/05/2023 00:00;2023;V01;211;0;CMP17-00;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;500; 23,20 ? ;0;0;0;0;0;0;23,2; 11.600,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000023470030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 229 / 10;E2200951;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;05;BCIV;BCIV;469;22/05/2023 00:00;;;22/05/2023 00:00;2023;V01;211;0;CMP05-00;COD. 6153.0020 GR. MR. POWER ECO Z1=12 Z2=50 REV.1;Nr;500; 30,80 ? ;0;0;0;0;0;0;30,8; 15.400,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000029880030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 307 / 70;E2201238;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;05;BCIV;BCIV;444;15/05/2023 00:00;;;15/05/2023 00:00;2023;V01;211;0;CMP11;COD. 0197.0134 CORONA Z74 M0.5;Nr;320; 14,20 ? ;0;0;0;0;0;0;14,2; 4.544,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2023000004600080;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2023 / 73 / 10;E2300242;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;05;BCIV;BCIV;423;09/05/2023 00:00;;;09/05/2023 00:00;2023;V01;211;0;CMP17-00;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;500; 23,20 ? ;0;0;0;0;0;0;23,2; 11.600,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000023470030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 228 / 10;E2200950;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;06;BCIV;BCIV;505;01/06/2023 00:00;;;01/06/2023 00:00;2023;V01;278;0;CMP17-00;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;500; 23,20 ? ;0;0;0;0;0;0;23,2; 11.600,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000023470030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 229 / 10;E2200951;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;06;BCIV;BCIV;582;26/06/2023 00:00;;;26/06/2023 00:00;2023;V01;278;0;CMP05-00;COD. 6153.0020 GR. MR. POWER ECO Z1=12 Z2=50 REV.1;Nr;500; 30,80 ? ;0;0;0;0;0;0;30,8; 15.400,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000029880030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 307 / 80;E2201239;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;06;BCIV;BCIV;541;09/06/2023 00:00;;;09/06/2023 00:00;2023;V01;278;0;CMP20;COD.0189.0217 PIGNONE CONICO Z12 M1 - MASTER;Nr;12; 75,00 ? ;0;0;0;0;0;0;75; 900,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2023000008810080;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2023 / 167 / 10;E2300691;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;06;BCIV;BCIV;541;09/06/2023 00:00;;;09/06/2023 00:00;2023;V01;278;0;CMP21-01;COD. SP02360/0129.0273 ALBERO 1�ST - MASTER;Nr;12; 160,00 ? ;0;0;0;0;0;0;160; 1.920,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;30;Microingranaggi Srl;MIIN;0;0;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2023 / 167 / 30;E2300693;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;06;BCIV;BCIV;541;09/06/2023 00:00;;;09/06/2023 00:00;2023;V01;278;0;CMP21-02;COD.SP2361/0189.0216 PIGNONE Z12 M1 1�ST - MASTER;Nr;11; 110,00 ? ;0;0;0;0;0;0;110; 1.210,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;0;0;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2023 / 167 / 20;E2300692;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;07;BCIV;BCIV;688;26/07/2023 00:00;;;26/07/2023 00:00;2023;V01;333;0;CMP17-00;COD. 6146.0044 MOTORIDUTTORE COMPLETO AXI-4120 48V;Nr;925; 23,20 ? ;0;0;0;0;0;0;23,2; 21.460,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000023610030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 230 / 10;E2200952;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
2023;07;BCIV;BCIV;651;13/07/2023 00:00;;;13/07/2023 00:00;2023;V01;333;0;CMP05-00;COD. 6153.0020 GR. MR. POWER ECO Z1=12 Z2=50 REV.1;Nr;500; 30,80 ? ;0;0;0;0;0;0;30,8; 15.400,00 ? ;;;;;;;AR43;RIBA 60/90 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000029880030;1182;BRT SPA;CAMPAGNOLA SRL;VIA LAZIO, 25;0;4;004;BRT SPA;OIC / 2022 / 307 / 90;E2201240;1182;CAMPAGNOLA SRL;IT;EMI;BEZZI DAVIDE
